INDIC,TAMIL
விசாலம்,விரிவு
விசாலம்,அகலம்
விசாலம்,பெருக்கம்
விஸ்தீரணம்,விரிவு
விஸ்தீரணம்,அகலம்
விஸ்தீரணம்,பெருக்கம்
விசித்திரம்,வியப்பு
விசித்திரம்,புதுமை
விசுவாசம்,நம்பிக்கை
விசுவாசம்,உண்மை
விசேடம்,மேன்மை
விசேடம்,சிறப்பு
விச்சை,அறிவு
வித்தை,அறிவு
விஞ்ஞாபனம்,விண்ணப்பம்
விஞ்ஞாபனம்,முறையீடு
விஞ்ஞாபனம்,வேண்டுகோள்
விஞ்ஞானகலர்,ஒருமலக்கட்டினர்
விடம்,நஞ்சு
விஷம்,நஞ்சு
விடயம்,பொருள்
விடயம்,நுதலிய பொருள்
விஷயம்,பொருள்
விஷயம்,நுதலிய பொருள்
விட்டுணு,திருமால்
விஷ்ணு,திருமால்
விதண்டாவாதம்,அழிவழக்கு
விதந்து,கைம்பெண்
விதந்து,அறுதாலி
விதவை,கைம்பெண்
விதவை,அறுதாலி
விதம்,வகை
விதம்,ஆறு
விதம்,வழி
விதி,ஊழ்
விதி,தெய்வம்
விதி,முறை
விதி,செயற்கை
விதி,கட்டளை
விதேயன்,பணிவுள்ளவன்
விஸ்தாரம்,விரிவு
வித்தியாசம்,வேறுபாடு
வித்தியாசம்,ஏற்றத்தாழ்வு
வித்தியாசம்,வேற்றுமை
வித்துவான்,புலவன்
விந்து,ஒலிமுதல்
விநயம்,வணக்கம்
விநயம்,அறிவு
விநாயகர்,பிள்ளையார்
விநாயகர் சதுர்த்தி,பிள்ளையார் நோன்பு
விந்தை,புதுமை
விநோதம்,புதுமை
விபத்து,இக்கட்டு
விபத்து,இடையூறு
விபரீதம்,வேறுபாடு
விபரீதம்,திரிபு
விபூதி,திருநீறு
விபூதி,நீறு
விமோசநம்,நீக்கம்
விமோசநம்,விடுதலை
வியபிசாரி,ஒழுக்கமிலாள்
வியவகாரம்,வழக்கு
வியாக்கியாநம்,விரிவுரை
வியாசம்,கட்டுரை
வியாச்சியம்,வழக்கு
வியாஜம்,தலைக்கீடு
வியாதி,நோய்
வியாதி,பிணி
வியாபாரம்,வாணிபம்
வியாபாரம்,கொண்டு விற்றல்
வியாபாரம்,பண்டமாற்று
விரதம்,நோன்பு
விரதம்,தவம்
விருச்சிகம்,தேள்
விருட்சம்,மரம்
விருத்தன்,கிழவன்
விருத்தன்,முதியோன்
விருத்தாசலம்,பழமலை
விருத்தாந்தம்,வரலாறு
விருத்தி,ஆக்கம்
விருத்தி,பெருக்கம்
விரோதம்,பகை
விரோதம்,முரண்
விரோதம்,மாறுபாடு
விலாசம்,முகவரி
விவகாரம்,வாய்பாடு
விவகாரம்,வழக்கு
விவசாயம்,பயிர்த்தொழில்
விவசாயம்,உழவுதொழில்
விவசாயம்,வேளாண்மை
விவரணம்,விளக்கம்
விவாகம்,திருமணம்
விவாகம்,மன்றல்
விவாதம்,வழக்கு
விவேகம்,பகுத்தறிவு
விவேகம்,அறிவு
வீதம்,விழுக்காடு
விகிதம்,விழுக்காடு
வீதி,தெரு
வீரர்,மள்ளர்
வீரர்,மறவர்
வீரியம்,மறம்
வெகுமானம்,பரிசு
வெகுமானம்,கொடை
வேகம்,விரைவு
வேடம்,கோலம்
வேஷம்,கோலம்
வேதம்,மறை
வேதனம்,கூலி
வேதனை,துன்பம்
வேதாந்தம்,மறைமுடிவு
வேதாரண்யம்,மறைக்காடு
வேதியர்,அந்தணர்
வேதியர்,பார்ப்பார்
வைகுண்டம்,திருமாலுலகு
வைசூரி,அம்மைநோய்
வைடூரியம்,பூனைக்கண்மணி
வைடூரியம்,ஒளிமணி
வைதிகம்,மறையியல் நெறி
வைத்தியம்,மருத்துவம்
வைபவம்,கொண்டாட்டம்
வைபவம்,நிகழ்ச்சி
வைராக்கியம்,வெறுப்பு
